influencer_id,influencer_name,follower_id,follower_name,action,dynamic_influence
66915,Bob Dylan,945196,Gerry Rafferty,1,10.27045399450318
66915,Bob Dylan,896309,Los Secretos,1,10.27045399450318
66915,Bob Dylan,840402,The Velvet Underground,1,10.27045399450318
66915,Bob Dylan,834466,Roger McGuinn,1,10.27045399450318
66915,Bob Dylan,345427,Roy Harper,1,10.27045399450318
66915,Bob Dylan,823012,Dillard & Clark,1,10.27045399450318
66915,Bob Dylan,394806,Randy Newman,1,10.27045399450318
66915,Bob Dylan,763611,The Godz,1,10.27045399450318
66915,Bob Dylan,582930,David Gilmour,1,10.27045399450318
754032,The Beatles,508443,Air Supply,1,10.19091406071149
754032,The Beatles,536275,Sweet,1,10.19091406071149
754032,The Beatles,144847,Eagles,1,10.19091406071149
754032,The Beatles,138520,The Damned,1,10.19091406071149
754032,The Beatles,766385,The Go-Go's,1,10.19091406071149
754032,The Beatles,84053,The Jam,1,10.19091406071149
754032,The Beatles,249973,Devo,1,10.19091406071149
754032,The Beatles,246960,Wham!,1,10.118658159162662
754032,The Beatles,189678,Galaxie 500,1,10.118658159162662
754032,The Beatles,987621,Foreigner,1,10.049210987597691
754032,The Beatles,79960,Boston,1,10.049210987597691
754032,The Beatles,359966,Rickie Lee Jones,1,10.049210987597691
754032,The Beatles,825924,Marillion,1,10.049210987597691
754032,The Beatles,300024,Prefab Sprout,1,10.049210987597691
754032,The Beatles,145128,Echo & the Bunnymen,1,10.049210987597691
754032,The Beatles,291043,Journey,1,10.049210987597691
754032,The Beatles,716469,Portugal. The Man,1,10.049210987597691
754032,The Beatles,184091,Don Henley,1,10.049210987597691
754032,The Beatles,790732,Squeeze,1,10.049210987597691
754032,The Beatles,762177,The Feelies,1,10.049210987597691
754032,The Beatles,391933,Rainbow,1,10.049210987597691
754032,The Beatles,1002017,Delta Spirit,1,10.049210987597691
754032,The Beatles,247065,Destroyer,1,10.04921098759769
754032,The Beatles,257160,Jon Brion,1,10.04921098759769
754032,The Beatles,486645,The Plimsouls,1,9.918032284306271
754032,The Beatles,467382,Michael Penn,1,9.918032284306271
754032,The Beatles,2854537,Harry Styles,1,9.918032284306271
754032,The Beatles,947563,Gin Blossoms,1,9.918032284306271
754032,The Beatles,62860,Blue Rodeo,1,9.918032284306271
754032,The Beatles,923033,Styx,1,9.91803228430627
754032,The Beatles,51992,Big Star,1,9.91803228430627
754032,The Beatles,61226,Babyface,1,9.91803228430627
754032,The Beatles,489209,The dB's,1,9.91803228430627
754032,The Beatles,522377,Sting,1,9.91803228430627
754032,The Beatles,224186,John Mellencamp,1,9.91803228430627
66915,Bob Dylan,838559,Pentangle,1,9.800503792795853
66915,Bob Dylan,595101,Tim Buckley,1,9.800503792795853
66915,Bob Dylan,806247,Charlie Daniels,1,9.800503792795853
66915,Bob Dylan,130115,Jackson C. Frank,1,9.800503792795853
66915,Bob Dylan,99104,Vashti Bunyan,1,9.800503792795853
66915,Bob Dylan,573870,The Troggs,1,9.800503792795853
66915,Bob Dylan,840102,Jefferson Airplane,1,9.800503792795853
66915,Bob Dylan,927736,Arlo Guthrie,1,9.800503792795853
66915,Bob Dylan,564239,The Turtles,1,9.800503792795853
66915,Bob Dylan,848034,Jim Croce,1,9.800503792795853
66915,Bob Dylan,135032,The Beau Brummels,1,9.800503792795853
66915,Bob Dylan,674662,Manfred Mann,1,9.800503792795853
66915,Bob Dylan,304401,Procol Harum,1,9.800503792795853
66915,Bob Dylan,1006765,Rodriguez,1,9.800503792795853
66915,Bob Dylan,52900,The Lovin' Spoonful,1,9.800503792795853
66915,Bob Dylan,127451,Jackie DeShannon,1,9.800503792795853
754032,The Beatles,678339,XTC,1,9.796107364688654
754032,The Beatles,789340,Belly,1,9.796107364688654
754032,The Beatles,842802,Peter Gabriel,1,9.796107364688654
754032,The Beatles,18977,Barry Manilow,1,9.796107364688654
754032,The Beatles,420539,The Residents,1,9.796107364688654
754032,The Beatles,105354,Cheap Trick,1,9.796107364688654
754032,The Beatles,152002,Joe Ely,1,9.796107364688654
104714,Kraftwerk,566984,Man Parrish,1,9.762368571056205
754032,The Beatles,228099,Howard Jones,1,9.738275468819362
754032,The Beatles,158540,Gavin DeGraw,1,9.738275468819362
754032,The Beatles,1039555,Wavves,1,9.738275468819362
754032,The Beatles,958768,World Party,1,9.738275468819362
754032,The Beatles,926428,Thomas Dolby,1,9.738275468819362
754032,The Beatles,775406,Chris Cornell,1,9.738275468819362
754032,The Beatles,924508,The Waterboys,1,9.738275468819362
754032,The Beatles,667657,The Maine,1,9.738275468819362
754032,The Beatles,259561,Let's Active,1,9.738275468819362
754032,The Beatles,604852,Aerosmith,1,9.68237139581655
754032,The Beatles,51376,The Fall,1,9.68237139581655
754032,The Beatles,219203,U2,1,9.68237139581655
894465,The Rolling Stones,406575,The Outsiders,1,9.67843625653464
754032,The Beatles,805785,Joe Satriani,1,9.575924328845751
754032,The Beatles,61172,The Cars,1,9.575924328845751
754032,The Beatles,831236,Mark Knopfler,1,9.575924328845751
754032,The Beatles,207127,Ricky Van Shelton,1,9.575924328845751
754032,The Beatles,858827,Queen,1,9.575924328845751
754032,The Beatles,80720,The House of Love,1,9.575924328845751
754032,The Beatles,492037,The Proclaimers,1,9.575924328845751
754032,The Beatles,490554,The Posies,1,9.575924328845751
754032,The Beatles,764181,The Church,1,9.575924328845751
754032,The Beatles,84209,Kiss,1,9.575924328845751
754032,The Beatles,99246,Concrete Blonde,1,9.575924328845751
754032,The Beatles,483563,The Verve Pipe,1,9.575924328845751
754032,The Beatles,530745,Bruce Springsteen,1,9.4759994741258
754032,The Beatles,671953,Heart,1,9.4759994741258
754032,The Beatles,215997,Carla Bruni,1,9.475999474125798
754032,The Beatles,915816,James Morrison,1,9.475999474125798
754032,The Beatles,528243,Mystery Jets,1,9.475999474125798
754032,The Beatles,675500,Yael NaÃ¯m,1,9.475999474125798
754032,The Beatles,2872922,Mac DeMarco,1,9.475999474125798
754032,The Beatles,840523,Sebadoh,1,9.428273632907635
754032,The Beatles,206241,Eurythmics,1,9.428273632907635
754032,The Beatles,408696,Mercury Rev,1,9.428273632907635
754032,The Beatles,759031,Aztec Camera,1,9.428273632907635
754032,The Beatles,17877,Terence Trent D'Arby,1,9.428273632907635
754032,The Beatles,104455,The La's,1,9.428273632907635
754032,The Beatles,167287,Frank Black,1,9.428273632907635
66915,Bob Dylan,768231,Ian Matthews,1,9.4109589326593
66915,Bob Dylan,128266,Country Joe & the Fish,1,9.4109589326593
66915,Bob Dylan,988638,Captain Beefheart,1,9.4109589326593
66915,Bob Dylan,114342,The Doors,1,9.4109589326593
66915,Bob Dylan,253142,Scott Walker,1,9.4109589326593
66915,Bob Dylan,278575,Hoyt Axton,1,9.4109589326593
66915,Bob Dylan,845468,Jerry Jeff Walker,1,9.4109589326593
66915,Bob Dylan,70715,Bobby Darin,1,9.4109589326593
66915,Bob Dylan,463435,Michael Nesmith,1,9.4109589326593
66915,Bob Dylan,933883,Al Stewart,1,9.4109589326593
754032,The Beatles,949780,Hanson,1,9.381939101320256
754032,The Beatles,888262,Ocean Colour Scene,1,9.381939101320256
754032,The Beatles,527267,Built to Spill,1,9.381939101320256
175553,John Coltrane,172350,Don Byas,1,9.367493693878577
754032,The Beatles,674887,Daryl Hall & John Oates,1,9.293175282095685
754032,The Beatles,240923,Sam Phillips,1,9.293175282095685
754032,The Beatles,168256,Eva Cassidy,1,9.293175282095685
754032,The Beatles,612716,Tom Petty,1,9.293175282095685
754032,The Beatles,83554,Billy Bragg,1,9.293175282095685
754032,The Beatles,669194,Jack's Mannequin,1,9.250622852827407
754032,The Beatles,624282,Joshua Radin,1,9.250622852827407
754032,The Beatles,918140,Someone Still Loves You Boris Yeltsin,1,9.250622852827407
423829,Miles Davis,133119,Thad Jones,1,9.240050549190574
410219,Merle Haggard,453908,Red Simpson,1,9.215347156039753
754032,The Beatles,760214,Dr. Dog,1,9.20921469483701
754032,The Beatles,422405,The Replacements,1,9.20921469483701
754032,The Beatles,354733,Los Lobos,1,9.20921469483701
754032,The Beatles,19892,Tears for Fears,1,9.168898805990143
754032,The Beatles,574597,ABC,1,9.168898805990143
754032,The Beatles,212131,Ride,1,9.168898805990143
754032,The Beatles,937003,My Bloody Valentine,1,9.168898805990143
754032,The Beatles,130173,Crowded House,1,9.168898805990143
66915,Bob Dylan,21744,Stephen Stills,1,9.08142522740184
66915,Bob Dylan,27916,Terry Callier,1,9.08142522740184
66915,Bob Dylan,42993,Sonny & Cher,1,9.08142522740184
66915,Bob Dylan,409670,Melanie,1,9.08142522740184
66915,Bob Dylan,194036,Gene Clark,1,9.08142522740184
66915,Bob Dylan,504928,The 13th Floor Elevators,1,9.08142522740184
66915,Bob Dylan,5882,T. Rex,1,9.08142522740184
66915,Bob Dylan,155801,Flo & Eddie,1,9.08142522740184
66915,Bob Dylan,622805,Stevie Wonder,1,9.08142522740184
66915,Bob Dylan,130689,Jackson Browne,1,9.08142522740184
66915,Bob Dylan,849246,Jim Ford,1,9.08142522740184
66915,Bob Dylan,130932,Crazy Horse,1,9.08142522740184
66915,Bob Dylan,72109,Bill Callahan,1,9.08142522740184
66915,Bob Dylan,596126,Mott the Hoople,1,9.08142522740184
754032,The Beatles,127360,Everything But the Girl,1,9.054032306964945
754032,The Beatles,996141,The Ting Tings,1,9.054032306964945
754032,The Beatles,109628,Panda Bear,1,9.054032306964945
754032,The Beatles,986573,The Red Jumpsuit Apparatus,1,9.054032306964945
754032,The Beatles,536321,MGMT,1,9.054032306964945
754032,The Beatles,544965,Daniel Powter,1,9.054032306964945
754032,The Beatles,597094,Morrissey,1,9.054032306964945
754032,The Beatles,866215,McFly,1,9.054032306964945
754032,The Beatles,61637,Beulah,1,9.054032306964945
754032,The Beatles,564333,The Stone Roses,1,9.054032306964945
754032,The Beatles,780955,Aqualung,1,9.054032306964945
754032,The Beatles,193320,Def Leppard,1,9.054032306964945
754032,The Beatles,139212,BarlowGirl,1,9.054032306964945
104714,Kraftwerk,387815,Neu!,1,8.989015416655345
754032,The Beatles,791483,Dwight Yoakam,1,8.98209859037583
577531,Woody Guthrie,193160,The Maddox Brothers & Rose,1,8.960325635376341
754032,The Beatles,853492,Marshall Crenshaw,1,8.947410690284643
754032,The Beatles,501081,"10,000 Maniacs",1,8.947410690284643
754032,The Beatles,610346,Aimee Mann,1,8.947410690284643
754032,The Beatles,47033,The Blue Nile,1,8.947410690284643
754032,The Beatles,620495,The Breeders,1,8.947410690284643
754032,The Beatles,493327,They Might Be Giants,1,8.947410690284643
754032,The Beatles,748421,Trey Anastasio,1,8.947410690284643
414251,Otis Redding,580485,Willie Hutch,1,8.94528229689188
754032,The Beatles,467444,Of Montreal,1,8.913529714391155
754032,The Beatles,67631,The Chemical Brothers,1,8.913529714391155
754032,The Beatles,250976,Low,1,8.913529714391155
754032,The Beatles,766078,The Get Up Kids,1,8.913529714391155
754032,The Beatles,26023,The Apples in Stereo,1,8.913529714391155
608701,Muddy Waters,584695,Willie Johnson,1,8.885055997822588
754032,The Beatles,295274,Los Lonely Boys,1,8.880423771302832
816890,Johnny Cash,763831,Bob Luman,1,8.872016378449933
754032,The Beatles,361393,Prince,1,8.848062722293724
754032,The Beatles,802464,Freedy Johnston,1,8.848062722293722
754032,The Beatles,239921,Depeche Mode,1,8.848062722293722
66915,Bob Dylan,799053,Donovan,1,8.798027092221737
66915,Bob Dylan,245019,Sandy Denny,1,8.798027092221737
66915,Bob Dylan,667794,Gordon Lightfoot,1,8.798027092221737
66915,Bob Dylan,274321,"Peter, Paul and Mary",1,8.798027092221737
66915,Bob Dylan,194703,The Flying Burrito Brothers,1,8.798027092221737
66915,Bob Dylan,179205,Don McLean,1,8.798027092221737
66915,Bob Dylan,359016,Richard Thompson,1,8.798027092221737
66915,Bob Dylan,333634,Phil Ochs,1,8.798027092221737
66915,Bob Dylan,71209,Leonard Cohen,1,8.798027092221737
66915,Bob Dylan,196969,John Martyn,1,8.798027092221737
66915,Bob Dylan,12472,Traffic,1,8.798027092221737
66915,Bob Dylan,295545,Richie Havens,1,8.798027092221737
66915,Bob Dylan,816387,Leon Russell,1,8.798027092221737
754032,The Beatles,855034,Powderfinger,1,8.785462791484097
754032,The Beatles,152023,Everclear,1,8.785462791484097
754032,The Beatles,490004,Ramones,1,8.785462791484097
754032,The Beatles,29791,Paul Weller,1,8.785462791484097
754032,The Beatles,771419,King's X,1,8.755171345348858
754032,The Beatles,789064,Extreme,1,8.755171345348858
754032,The Beatles,428329,Matt Costa,1,8.725519467528796
754032,The Beatles,545074,George Michael,1,8.66804349710003
754032,The Beatles,22348,Patty Griffin,1,8.66804349710003
754032,The Beatles,899530,The Smiths,1,8.66804349710003
754032,The Beatles,168126,Ben Kweller,1,8.66804349710003
754032,The Beatles,2040645,Imagine Dragons,1,8.66804349710003
754032,The Beatles,545726,Guided by Voices,1,8.66804349710003
754032,The Beatles,99449,Cornelius,1,8.66804349710003
754032,The Beatles,215058,Jars of Clay,1,8.66804349710003
754032,The Beatles,890559,The Olivia Tremor Control,1,8.66804349710003
754032,The Beatles,65590,The Flaming Lips,1,8.66804349710003
754032,The Beatles,863102,Neutral Milk Hotel,1,8.66804349710003
754032,The Beatles,339577,Meat Puppets,1,8.586086855915411
754032,The Beatles,308645,Pulp,1,8.586086855915411
754032,The Beatles,46794,Ani DiFranco,1,8.586086855915411
754032,The Beatles,895136,Pixies,1,8.586086855915411
754032,The Beatles,860561,The Fray,1,8.586086855915411
622805,Stevie Wonder,847756,Marlena Shaw,1,8.580046866300009
754032,The Beatles,585896,The Wallflowers,1,8.559826946018847
754032,The Beatles,8549,Sparklehorse,1,8.559826946018847
754032,The Beatles,790797,Shakira,1,8.559826946018847
754032,The Beatles,477787,The New Pornographers,1,8.559826946018847
754032,The Beatles,128495,Counting Crows,1,8.559826946018847
754032,The Beatles,503602,The Sea and Cake,1,8.559826946018847
66915,Bob Dylan,753963,The Association,1,8.550967682241769
66915,Bob Dylan,864209,Neil Diamond,1,8.550967682241769
66915,Bob Dylan,763301,The Fugs,1,8.550967682241769
66915,Bob Dylan,505532,Tim Hardin,1,8.550967682241769
66915,Bob Dylan,852842,Planxty,1,8.550967682241769
66915,Bob Dylan,295756,Santana,1,8.550967682241769
66915,Bob Dylan,774588,Kris Kristofferson,1,8.550967682241769
66915,Bob Dylan,213212,Janis Ian,1,8.550967682241769
754032,The Beatles,89018,The Jayhawks,1,8.508791708802976
754032,The Beatles,237205,Madonna,1,8.508791708802976
754032,The Beatles,58549,Elvis Costello,1,8.508791708802976
423829,Miles Davis,768027,Kenny Dorham,1,8.508074268329175
549797,Hank Williams,314346,Little Jimmy Dickens,1,8.49938292318813
754032,The Beatles,305363,Saves the Day,1,8.459630904311924
754032,The Beatles,42589,The Beta Band,1,8.459630904311924
754032,The Beatles,200074,Lenny Kravitz,1,8.43571665922901
238115,Sam Cooke,74452,Bobby Day,1,8.421072765154276
104714,Kraftwerk,668922,Heaven 17,1,8.411785558133024
104714,Kraftwerk,48587,Blancmange,1,8.411785558133024
104714,Kraftwerk,958839,Yazoo,1,8.411785558133024
754032,The Beatles,675710,Marc Cohn,1,8.366477249044134
754032,The Beatles,38321,Snow Patrol,1,8.366477249044134
754032,The Beatles,29978,Sloan,1,8.366477249044134
754032,The Beatles,500992,MÃ¶tley CrÃ¼e,1,8.366477249044134
754032,The Beatles,561037,MaxÃ¯mo Park,1,8.344190394879341
894465,The Rolling Stones,211146,David Lindley,1,8.336551228994148
894465,The Rolling Stones,852405,Rotary Connection,1,8.336551228994148
894465,The Rolling Stones,835894,Lowell George,1,8.336551228994148
894465,The Rolling Stones,97949,The International Submarine Band,1,8.336551228994148
66915,Bob Dylan,846092,Phosphorescent,1,8.333115068523654
66915,Bob Dylan,38936,Simon & Garfunkel,1,8.333115068523654
66915,Bob Dylan,794401,Robert Francis,1,8.333115068523654
66915,Bob Dylan,811622,John Denver,1,8.333115068523654
66915,Bob Dylan,685647,Yes,1,8.333115068523654
66915,Bob Dylan,87597,Ian Hunter,1,8.333115068523654
66915,Bob Dylan,87985,The Hollies,1,8.333115068523654
66915,Bob Dylan,2043318,Kevin Morby,1,8.333115068523654
66915,Bob Dylan,749132,Paul Kelly,1,8.333115068523654
66915,Bob Dylan,290072,Roberta Flack,1,8.333115068523654
66915,Bob Dylan,328288,Jerry Garcia,1,8.333115068523654
66915,Bob Dylan,336783,Nick Drake,1,8.333115068523654
66915,Bob Dylan,830538,Robert Plant,1,8.333115068523654
66915,Bob Dylan,2006721,The Dead Weather,1,8.333115068523654
66915,Bob Dylan,850692,Jethro Tull,1,8.333115068523654
66915,Bob Dylan,294923,Judy Collins,1,8.333115068523654
66915,Bob Dylan,233066,Lou Reed,1,8.333115068523654
66915,Bob Dylan,925181,Them,1,8.333115068523654
66915,Bob Dylan,224638,John Cale,1,8.333115068523654
754032,The Beatles,817754,Ween,1,8.300736817078334
754032,The Beatles,319021,Jellyfish,1,8.300736817078334
754032,The Beatles,660053,Grandaddy,1,8.279548642025796
754032,The Beatles,174752,Eels,1,8.279548642025796
754032,The Beatles,5501,System of a Down,1,8.279548642025796
754032,The Beatles,31556,Supergrass,1,8.279548642025796
754032,The Beatles,217641,M. Ward,1,8.279548642025796
